erp_contract_id,crm_customer_id,erp_vehicle_id,start_dt,end_dt,monthly_payment,branch,contract_type,km_limit,maintenance_included,insurance_included,payment_method,contract_status,erp_last_updated
ERP_LSE002595,CRM_CUS046713,ERP_VH020280,2023-01-03,2024-12-23,22468,Rustenburg,Full Maintenance,2000,Y,Y,Credit Card,Active,2023-03-23 09:56
ERP_LSE002596,CRM_CUS060369,ERP_VH016539,2025-01-29,2027-01-19,18448,Kimberley,Maintenance Only,2000,Y,N,Credit Card,Active,2025-06-30 00:51
ERP_LSE002597,CRM_CUS123995,ERP_VH015473,2025-02-12,2029-01-22,8565,Cape Town,Maintenance Only,3000,Y,N,Bank Transfer,Terminated,2025-04-30 22:05
ERP_LSE002598,CRM_CUS135329,ERP_VH049526,2023-12-19,2024-12-13,16353,Cape Town,Maintenance Only,2000,Y,Y,Direct Debit,Active,2025-05-20 21:14
ERP_LSE002599,CRM_CUS030504,ERP_VH023525,2023-04-18,2025-04-07,11609,Nelspruit,Maintenance Only,3500,Y,Y,Direct Debit,Active,2025-01-01 02:19
ERP_LSE002600,CRM_CUS062726,ERP_VH018871,2024-04-13,2028-03-23,7713,Johannesburg,Full Maintenance,3500,Y,N,Direct Debit,Active,2024-04-17 13:23
ERP_LSE002601,CRM_CUS143239,ERP_VH027239,2024-08-21,2028-07-31,13393,Durban,Non-Maintained,2000,Y,Y,Direct Debit,Active,2025-01-25 23:08
ERP_LSE002602,CRM_CUS029893,ERP_VH031387,2024-06-15,2027-05-31,12987,Bloemfontein,Maintenance Only,2500,N,Y,Credit Card,Active,2025-02-23 22:16
ERP_LSE002603,CRM_CUS107452,ERP_VH048486,2023-09-30,2024-09-24,16537,Rustenburg,Non-Maintained,2500,Y,N,Direct Debit,Completed,2025-05-10 10:31
ERP_LSE002604,CRM_CUS092970,ERP_VH005789,2024-01-29,2027-01-13,6749,Pretoria,Full Maintenance,3000,N,Y,Direct Debit,Active,2024-08-15 14:19
ERP_LSE002605,CRM_CUS114781,ERP_VH036400,2024-07-27,2027-07-12,12756,Nelspruit,Maintenance Only,3500,Y,Y,Direct Debit,Active,2025-01-14 05:06
ERP_LSE002606,CRM_CUS040904,ERP_VH014750,2024-02-29,2026-02-18,14021,Nelspruit,Full Maintenance,3000,Y,Y,Bank Transfer,Active,2024-06-15 10:38
ERP_LSE002607,CRM_CUS147493,ERP_VH008604,2023-04-15,2026-03-30,18641,Polokwane,Full Maintenance,4000,Y,Y,Bank Transfer,Active,2024-08-10 03:22
ERP_LSE002608,CRM_CUS085158,ERP_VH019999,2025-06-28,2028-06-12,15195,Bloemfontein,Maintenance Only,3500,Y,Y,Direct Debit,Active,2025-07-03 05:52
ERP_LSE002609,CRM_CUS101635,ERP_VH024464,2025-03-05,2028-02-18,22814,Polokwane,Full Maintenance,2500,N,N,Direct Debit,Active,2025-04-05 12:06
ERP_LSE002610,CRM_CUS130541,ERP_VH018484,2022-07-17,2026-06-26,19402,Port Elizabeth,Full Maintenance,3000,Y,N,Direct Debit,Active,2022-08-04 12:31
ERP_LSE002611,CRM_CUS065159,ERP_VH045665,2024-09-19,2025-09-14,15696,Kimberley,Full Maintenance,2500,N,N,Direct Debit,Active,2025-01-30 10:52
ERP_LSE002612,CRM_CUS061044,ERP_VH024290,2024-01-07,2026-12-22,6826,Durban,Full Maintenance,3500,Y,Y,Bank Transfer,Active,2025-05-06 08:56
ERP_LSE002613,CRM_CUS128051,ERP_VH003147,2022-09-08,2023-09-03,8604,Kimberley,Full Maintenance,3500,Y,Y,Credit Card,Active,2024-05-01 19:04
ERP_LSE002614,CRM_CUS065563,ERP_VH039844,2023-05-19,2025-05-08,10130,Cape Town,Non-Maintained,3000,N,Y,Credit Card,Active,2023-11-17 04:22
ERP_LSE002615,CRM_CUS064106,ERP_VH050964,2024-03-24,2025-03-19,7475,Durban,Full Maintenance,3500,Y,N,Direct Debit,Active,2024-09-24 07:34
ERP_LSE002616,CRM_CUS049473,ERP_VH036366,2023-03-06,2025-02-23,14503,Cape Town,Full Maintenance,3000,Y,Y,Direct Debit,Active,2023-11-09 03:27
ERP_LSE002617,CRM_CUS012962,ERP_VH051459,2024-03-11,2026-03-01,19885,Port Elizabeth,Full Maintenance,2500,Y,Y,Direct Debit,Active,2024-06-24 22:16
ERP_LSE002618,CRM_CUS129335,ERP_VH059690,2024-11-19,2027-11-04,15223,Kimberley,Full Maintenance,3000,Y,N,Credit Card,Active,2025-02-17 22:35
ERP_LSE002619,CRM_CUS090084,ERP_VH012802,2024-09-04,2025-08-30,9669,Durban,Full Maintenance,3000,Y,Y,Credit Card,Active,2025-01-15 17:02
ERP_LSE002620,CRM_CUS126037,ERP_VH040906,2023-03-17,2026-03-01,22345,Bloemfontein,Maintenance Only,4000,Y,Y,Direct Debit,Completed,2024-07-27 06:03
ERP_LSE002621,CRM_CUS020440,ERP_VH035158,2024-03-28,2027-03-13,6801,Nelspruit,Non-Maintained,2000,Y,N,Direct Debit,Active,2024-08-24 04:41
ERP_LSE002622,CRM_CUS000752,ERP_VH052786,2024-09-10,2025-09-05,5474,Polokwane,Full Maintenance,3000,Y,Y,Credit Card,Active,2024-12-26 13:15
ERP_LSE002623,CRM_CUS146541,ERP_VH044911,2023-11-18,2024-11-12,6151,Polokwane,Maintenance Only,3000,Y,N,Direct Debit,Active,2024-07-26 17:47
ERP_LSE002624,CRM_CUS090361,ERP_VH058283,2022-08-30,2025-08-14,18553,Kimberley,Non-Maintained,4000,Y,Y,Direct Debit,Active,2025-05-28 16:01
ERP_LSE002625,CRM_CUS080596,ERP_VH043560,2023-08-17,2027-07-27,8591,Polokwane,Full Maintenance,3500,Y,Y,Bank Transfer,Active,2024-09-20 16:46
ERP_LSE002626,CRM_CUS055422,ERP_VH020792,2023-04-12,2027-03-22,9779,Bloemfontein,Full Maintenance,2500,Y,Y,Credit Card,Completed,2024-01-14 16:30
ERP_LSE002627,CRM_CUS132337,ERP_VH006545,2024-10-31,2026-10-21,11114,Cape Town,Full Maintenance,3000,Y,Y,Credit Card,Terminated,2025-02-28 10:53
ERP_LSE002628,CRM_CUS103627,ERP_VH009581,2024-08-26,2027-08-11,19337,Bloemfontein,Full Maintenance,2000,Y,N,Bank Transfer,Terminated,2024-11-05 15:44
ERP_LSE002629,CRM_CUS073761,ERP_VH038975,2023-11-03,2024-10-28,19814,Pretoria,Non-Maintained,3500,N,Y,Direct Debit,Active,2025-01-15 19:57
ERP_LSE002630,CRM_CUS137588,ERP_VH028789,2023-10-11,2026-09-25,19694,Johannesburg,Full Maintenance,2000,Y,Y,Direct Debit,Active,2025-01-31 07:02
ERP_LSE002631,CRM_CUS136490,ERP_VH042880,2025-06-07,2029-05-17,8627,Cape Town,Full Maintenance,3500,Y,Y,Direct Debit,Terminated,2025-06-27 22:56
ERP_LSE002632,CRM_CUS022825,ERP_VH011350,2024-04-25,2025-04-20,21050,Pretoria,Maintenance Only,2000,N,N,Direct Debit,Active,2024-05-16 07:01
ERP_LSE002633,CRM_CUS010639,ERP_VH032818,2022-12-08,2024-11-27,19282,Bloemfontein,Non-Maintained,2500,Y,Y,Direct Debit,Active,2024-06-05 23:32
ERP_LSE002634,CRM_CUS096821,ERP_VH003069,2023-02-25,2027-02-04,20550,Rustenburg,Full Maintenance,2000,Y,Y,Credit Card,Terminated,2024-03-24 16:08
ERP_LSE002635,CRM_CUS084718,ERP_VH052893,2024-03-14,2027-02-27,7489,Port Elizabeth,Maintenance Only,2500,Y,Y,Direct Debit,Active,2025-02-01 14:04
ERP_LSE002636,CRM_CUS018316,ERP_VH000010,2024-01-10,2026-12-25,18823,Port Elizabeth,Maintenance Only,3500,N,N,Credit Card,Terminated,2024-12-31 06:06
ERP_LSE002637,CRM_CUS028002,ERP_VH056886,2025-06-06,2028-05-21,10415,Nelspruit,Maintenance Only,4000,Y,Y,Bank Transfer,Active,2025-06-09 13:58
ERP_LSE002638,CRM_CUS096948,ERP_VH059433,2024-04-29,2027-04-14,14040,Bloemfontein,Maintenance Only,2000,Y,Y,Bank Transfer,Active,2024-08-06 06:04
ERP_LSE002639,CRM_CUS010706,ERP_VH053259,2024-11-04,2028-10-14,16571,Cape Town,Full Maintenance,3000,Y,N,Credit Card,Completed,2025-06-30 20:16
ERP_LSE002640,CRM_CUS032129,ERP_VH010815,2025-06-05,2029-05-15,5777,Rustenburg,Full Maintenance,2500,Y,Y,Direct Debit,Active,2025-07-03 21:47
ERP_LSE002641,CRM_CUS137733,ERP_VH050081,2024-06-19,2026-06-09,15325,Kimberley,Full Maintenance,4000,Y,Y,Direct Debit,Active,2024-11-11 03:31
ERP_LSE002642,CRM_CUS107701,ERP_VH027662,2024-05-27,2025-05-22,7091,Kimberley,Full Maintenance,2000,N,Y,Bank Transfer,Active,2024-09-06 21:52
ERP_LSE002643,CRM_CUS062108,ERP_VH045340,2023-06-30,2027-06-09,20301,Polokwane,Maintenance Only,2000,Y,Y,Direct Debit,Active,2024-12-29 11:07
ERP_LSE002644,CRM_CUS059028,ERP_VH027023,2025-05-30,2028-05-14,22102,Port Elizabeth,Maintenance Only,2500,N,Y,Credit Card,Active,2025-05-30 18:18
ERP_LSE002645,CRM_CUS130164,ERP_VH005094,2023-03-08,2027-02-15,16269,Pretoria,Full Maintenance,4000,Y,Y,Direct Debit,Active,2024-08-06 04:20
ERP_LSE002646,CRM_CUS101067,ERP_VH049276,2024-01-05,2027-12-15,11034,Polokwane,Full Maintenance,3500,Y,Y,Direct Debit,Active,2025-02-10 13:30
ERP_LSE002647,CRM_CUS062532,ERP_VH051307,2024-11-27,2025-11-22,10637,Cape Town,Maintenance Only,3000,Y,N,Credit Card,Active,2025-05-31 18:46
ERP_LSE002648,CRM_CUS114163,ERP_VH000790,2024-04-20,2028-03-30,8239,Pretoria,Full Maintenance,3000,Y,N,Credit Card,Completed,2024-11-01 08:54
ERP_LSE002649,CRM_CUS131147,ERP_VH004767,2022-08-11,2023-08-06,19071,Cape Town,Maintenance Only,4000,Y,Y,Direct Debit,Active,2023-06-15 12:16
ERP_LSE002650,CRM_CUS018759,ERP_VH013671,2024-11-22,2025-11-17,17485,Bloemfontein,Full Maintenance,2000,Y,Y,Credit Card,Completed,2025-06-11 12:29
ERP_LSE002651,CRM_CUS102028,ERP_VH040358,2023-07-09,2027-06-18,20105,Rustenburg,Maintenance Only,3000,Y,Y,Credit Card,Completed,2024-03-09 03:01
ERP_LSE002652,CRM_CUS132226,ERP_VH011846,2023-02-28,2027-02-07,12259,Polokwane,Non-Maintained,2000,Y,N,Credit Card,Active,2025-01-21 18:40
ERP_LSE002653,CRM_CUS029213,ERP_VH012067,2024-09-26,2025-09-21,12559,Kimberley,Maintenance Only,2000,Y,Y,Direct Debit,Active,2025-01-20 21:00
ERP_LSE002654,CRM_CUS027088,ERP_VH024569,2025-04-12,2029-03-22,16590,Polokwane,Full Maintenance,4000,Y,Y,Direct Debit,Active,2025-06-23 11:14
ERP_LSE002655,CRM_CUS060199,ERP_VH001208,2024-06-28,2025-06-23,11629,Rustenburg,Full Maintenance,2500,Y,N,Credit Card,Active,2024-09-30 21:02
ERP_LSE002656,CRM_CUS001738,ERP_VH040123,2022-08-06,2023-08-01,23035,Bloemfontein,Full Maintenance,4000,Y,Y,Direct Debit,Active,2022-12-11 15:02
ERP_LSE002657,CRM_CUS098494,ERP_VH020849,2023-04-14,2026-03-29,18401,Rustenburg,Non-Maintained,2000,Y,N,Credit Card,Completed,2023-05-09 09:51
ERP_LSE002658,CRM_CUS063573,ERP_VH038131,2022-12-02,2023-11-27,12763,Durban,Full Maintenance,2500,Y,Y,Direct Debit,Active,2024-06-11 17:49
ERP_LSE002659,CRM_CUS058309,ERP_VH041899,2025-04-08,2026-04-03,19885,Bloemfontein,Full Maintenance,3500,Y,N,Direct Debit,Active,2025-06-07 14:48
ERP_LSE002660,CRM_CUS018765,ERP_VH024101,2024-01-31,2028-01-10,16386,Johannesburg,Non-Maintained,3500,Y,Y,Bank Transfer,Active,2024-06-23 14:11
ERP_LSE002661,CRM_CUS145756,ERP_VH014813,2024-05-25,2027-05-10,23722,Nelspruit,Maintenance Only,3500,Y,Y,Credit Card,Active,2024-11-26 02:02
ERP_LSE002662,CRM_CUS051287,ERP_VH046712,2025-06-13,2028-05-28,20166,Nelspruit,Full Maintenance,3500,Y,Y,Direct Debit,Active,2025-06-29 05:28
ERP_LSE002663,CRM_CUS065252,ERP_VH012078,2023-11-25,2024-11-19,5011,Durban,Full Maintenance,4000,Y,Y,Credit Card,Active,2025-04-27 09:59
ERP_LSE002664,CRM_CUS127321,ERP_VH040297,2022-10-28,2024-10-17,22847,Cape Town,Maintenance Only,3500,Y,Y,Direct Debit,Completed,2022-11-04 05:25
ERP_LSE002665,CRM_CUS085678,ERP_VH057428,2023-07-01,2024-06-25,12808,Johannesburg,Full Maintenance,4000,Y,Y,Credit Card,Completed,2023-09-11 07:01
ERP_LSE002666,CRM_CUS037676,ERP_VH019514,2023-12-22,2024-12-16,22133,Port Elizabeth,Non-Maintained,2500,Y,N,Credit Card,Active,2024-05-11 12:26
ERP_LSE002667,CRM_CUS020078,ERP_VH020905,2022-10-26,2024-10-15,20123,Kimberley,Maintenance Only,2500,Y,N,Credit Card,Active,2025-02-03 22:02
ERP_LSE002668,CRM_CUS097127,ERP_VH047805,2025-01-09,2027-12-25,23601,Cape Town,Full Maintenance,2000,Y,N,Credit Card,Terminated,2025-06-04 19:06
ERP_LSE002669,CRM_CUS101924,ERP_VH003375,2025-05-06,2029-04-15,16356,Durban,Maintenance Only,2500,Y,Y,Direct Debit,Active,2025-06-06 05:44
ERP_LSE002670,CRM_CUS082925,ERP_VH033933,2025-06-19,2027-06-09,21556,Cape Town,Full Maintenance,2500,Y,N,Direct Debit,Active,2025-07-02 20:19
ERP_LSE002671,CRM_CUS014828,ERP_VH051405,2022-09-12,2024-09-01,6252,Cape Town,Non-Maintained,3500,N,N,Direct Debit,Active,2023-06-01 09:30
ERP_LSE002672,CRM_CUS149913,ERP_VH014385,2023-12-09,2024-12-03,14866,Durban,Full Maintenance,3500,Y,Y,Direct Debit,Active,2025-03-26 11:37
ERP_LSE002673,CRM_CUS076523,ERP_VH050695,2024-05-11,2028-04-20,23877,Pretoria,Non-Maintained,3500,Y,Y,Direct Debit,Active,2025-01-29 03:45
ERP_LSE002674,CRM_CUS042554,ERP_VH002598,2024-02-02,2025-01-27,19208,Rustenburg,Full Maintenance,4000,Y,Y,Direct Debit,Active,2024-03-04 07:28
ERP_LSE002675,CRM_CUS011721,ERP_VH020797,2023-08-08,2025-07-28,17292,Nelspruit,Maintenance Only,3500,Y,Y,Direct Debit,Completed,2023-12-27 01:51
ERP_LSE002676,CRM_CUS132644,ERP_VH026103,2025-06-28,2028-06-12,5154,Durban,Full Maintenance,4000,Y,N,Direct Debit,Completed,2025-07-02 09:44
ERP_LSE002677,CRM_CUS054707,ERP_VH021512,2022-10-18,2024-10-07,15375,Kimberley,Non-Maintained,3500,Y,N,Credit Card,Active,2023-04-01 17:40
ERP_LSE002678,CRM_CUS005970,ERP_VH041195,2023-10-29,2027-10-08,11706,Pretoria,Full Maintenance,3000,Y,Y,Credit Card,Completed,2024-06-22 19:11
ERP_LSE002679,CRM_CUS002502,ERP_VH058440,2024-04-22,2026-04-12,15184,Bloemfontein,Full Maintenance,2500,Y,Y,Direct Debit,Completed,2025-05-19 23:35
ERP_LSE002680,CRM_CUS027730,ERP_VH044533,2023-04-17,2024-04-11,21496,Pretoria,Full Maintenance,2500,Y,Y,Bank Transfer,Active,2024-03-10 05:24
ERP_LSE002681,CRM_CUS081356,ERP_VH022989,2024-05-17,2025-05-12,19674,Durban,Full Maintenance,4000,Y,Y,Direct Debit,Completed,2024-10-29 01:10
ERP_LSE002682,CRM_CUS087501,ERP_VH014636,2024-07-16,2026-07-06,10710,Pretoria,Maintenance Only,2500,Y,N,Direct Debit,Active,2024-09-30 12:31
ERP_LSE002683,CRM_CUS069247,ERP_VH021328,2024-11-27,2025-11-22,24061,Durban,Maintenance Only,3000,Y,Y,Direct Debit,Active,2025-05-29 17:47
ERP_LSE002684,CRM_CUS019979,ERP_VH004288,2024-01-11,2025-12-31,21501,Johannesburg,Maintenance Only,4000,Y,N,Direct Debit,Active,2024-02-28 01:40
ERP_LSE002685,CRM_CUS121313,ERP_VH015330,2022-10-29,2025-10-13,16679,Pretoria,Full Maintenance,2000,Y,Y,Direct Debit,Active,2023-07-17 11:20
ERP_LSE002686,CRM_CUS092121,ERP_VH000800,2024-05-26,2025-05-21,12904,Polokwane,Maintenance Only,2500,Y,N,Direct Debit,Active,2025-06-21 17:04
ERP_LSE002687,CRM_CUS141851,ERP_VH032501,2022-11-28,2026-11-07,5188,Polokwane,Full Maintenance,3500,Y,Y,Credit Card,Completed,2022-12-17 10:23
ERP_LSE002688,CRM_CUS090547,ERP_VH015114,2023-02-02,2027-01-12,13019,Durban,Non-Maintained,2500,Y,N,Credit Card,Active,2024-05-17 00:47
ERP_LSE002689,CRM_CUS124917,ERP_VH035055,2024-07-25,2028-07-04,8676,Cape Town,Full Maintenance,4000,N,Y,Direct Debit,Completed,2025-04-25 02:41
ERP_LSE002690,CRM_CUS139319,ERP_VH025740,2022-10-09,2025-09-23,21879,Port Elizabeth,Full Maintenance,4000,Y,Y,Credit Card,Completed,2023-06-22 21:28
ERP_LSE002691,CRM_CUS142062,ERP_VH029971,2022-10-09,2023-10-04,9193,Nelspruit,Full Maintenance,3500,Y,N,Direct Debit,Active,2023-05-03 19:04
ERP_LSE002692,CRM_CUS069282,ERP_VH018336,2022-10-31,2026-10-10,14060,Bloemfontein,Maintenance Only,4000,Y,Y,Direct Debit,Active,2025-05-29 08:28
ERP_LSE002693,CRM_CUS035880,ERP_VH023871,2023-02-14,2025-02-03,17597,Rustenburg,Full Maintenance,3500,Y,N,Direct Debit,Active,2023-11-25 16:10
ERP_LSE002694,CRM_CUS138389,ERP_VH021022,2023-12-24,2026-12-08,14812,Rustenburg,Full Maintenance,3500,Y,N,Direct Debit,Active,2025-02-24 19:02
ERP_LSE002695,CRM_CUS055946,ERP_VH011299,2023-07-12,2025-07-01,24796,Polokwane,Maintenance Only,3000,Y,Y,Credit Card,Active,2023-09-30 12:10
ERP_LSE002696,CRM_CUS119021,ERP_VH014659,2024-05-21,2026-05-11,10771,Nelspruit,Full Maintenance,4000,Y,Y,Direct Debit,Completed,2025-01-01 12:03
ERP_LSE002697,CRM_CUS069770,ERP_VH009636,2024-04-27,2025-04-22,9016,Nelspruit,Full Maintenance,3500,Y,N,Credit Card,Active,2024-11-24 11:12
ERP_LSE002698,CRM_CUS054670,ERP_VH052064,2025-06-29,2026-06-24,23410,Cape Town,Full Maintenance,3000,N,Y,Credit Card,Active,2025-07-01 22:58
ERP_LSE002699,CRM_CUS031371,ERP_VH034324,2025-06-20,2028-06-04,9860,Cape Town,Full Maintenance,4000,Y,Y,Direct Debit,Completed,2025-06-28 15:31
ERP_LSE002700,CRM_CUS061090,ERP_VH001667,2024-08-16,2028-07-26,16073,Polokwane,Full Maintenance,4000,Y,Y,Credit Card,Active,2025-06-27 01:37
ERP_LSE002701,CRM_CUS071518,ERP_VH021060,2025-05-11,2029-04-20,19991,Pretoria,Non-Maintained,4000,Y,Y,Credit Card,Active,2025-05-26 13:01
ERP_LSE002702,CRM_CUS007026,ERP_VH048523,2023-04-28,2024-04-22,7248,Nelspruit,Full Maintenance,3500,N,Y,Credit Card,Active,2024-06-12 23:09
ERP_LSE002703,CRM_CUS057711,ERP_VH032203,2023-10-12,2026-09-26,19290,Nelspruit,Maintenance Only,3500,Y,Y,Credit Card,Completed,2025-03-26 22:00
ERP_LSE002704,CRM_CUS139722,ERP_VH040567,2025-06-11,2027-06-01,8604,Port Elizabeth,Full Maintenance,2500,Y,Y,Bank Transfer,Active,2025-06-23 07:36
ERP_LSE002705,CRM_CUS109387,ERP_VH001119,2023-06-06,2024-05-31,20838,Pretoria,Full Maintenance,4000,N,Y,Direct Debit,Completed,2024-02-01 11:26
ERP_LSE002706,CRM_CUS022718,ERP_VH034524,2022-12-26,2023-12-21,21257,Polokwane,Full Maintenance,2500,Y,Y,Bank Transfer,Active,2024-11-21 20:23
ERP_LSE002707,CRM_CUS093512,ERP_VH029503,2022-10-16,2026-09-25,8874,Kimberley,Full Maintenance,2500,Y,Y,Bank Transfer,Active,2025-02-14 15:43
ERP_LSE002708,CRM_CUS030764,ERP_VH033143,2024-01-28,2025-01-22,14638,Cape Town,Full Maintenance,2500,Y,N,Direct Debit,Active,2025-06-17 05:52
ERP_LSE002709,CRM_CUS097764,ERP_VH006907,2022-09-07,2024-08-27,10162,Polokwane,Maintenance Only,3500,Y,Y,Credit Card,Active,2023-06-23 15:03
ERP_LSE002710,CRM_CUS106875,ERP_VH044069,2025-03-12,2028-02-25,5064,Pretoria,Non-Maintained,3000,N,Y,Direct Debit,Active,2025-06-04 23:47
ERP_LSE002711,CRM_CUS140138,ERP_VH057989,2023-06-06,2026-05-21,7135,Kimberley,Maintenance Only,3500,Y,Y,Bank Transfer,Active,2025-06-29 21:54
ERP_LSE002712,CRM_CUS119868,ERP_VH043503,2024-10-17,2027-10-02,10093,Polokwane,Full Maintenance,3500,Y,N,Direct Debit,Active,2024-12-27 20:20
ERP_LSE002713,CRM_CUS073098,ERP_VH027788,2022-10-07,2025-09-21,12926,Cape Town,Full Maintenance,2000,Y,Y,Direct Debit,Active,2024-02-27 00:56
ERP_LSE002714,CRM_CUS040971,ERP_VH015426,2023-02-28,2024-02-23,20178,Rustenburg,Full Maintenance,4000,Y,Y,Credit Card,Completed,2025-02-20 09:56
ERP_LSE002715,CRM_CUS078582,ERP_VH050005,2023-12-11,2024-12-05,24851,Polokwane,Full Maintenance,4000,Y,N,Direct Debit,Active,2024-12-10 20:33
ERP_LSE002716,CRM_CUS138502,ERP_VH041971,2023-10-11,2026-09-25,20180,Kimberley,Full Maintenance,3000,N,N,Credit Card,Completed,2024-06-14 01:51
ERP_LSE002717,CRM_CUS105454,ERP_VH054409,2022-08-14,2026-07-24,11472,Johannesburg,Full Maintenance,3500,Y,Y,Credit Card,Active,2023-06-25 13:50
ERP_LSE002718,CRM_CUS096011,ERP_VH033042,2022-11-24,2024-11-13,22093,Durban,Full Maintenance,3500,Y,N,Direct Debit,Active,2025-02-03 12:50
ERP_LSE002719,CRM_CUS058440,ERP_VH039726,2023-11-15,2026-10-30,11216,Rustenburg,Full Maintenance,3500,Y,N,Direct Debit,Active,2024-02-02 18:21
ERP_LSE002720,CRM_CUS119885,ERP_VH043127,2025-01-25,2026-01-20,9594,Bloemfontein,Full Maintenance,3500,Y,Y,Credit Card,Active,2025-03-02 16:44
ERP_LSE002721,CRM_CUS091641,ERP_VH007766,2023-08-22,2025-08-11,23549,Pretoria,Maintenance Only,2500,Y,Y,Credit Card,Active,2025-06-21 23:26
ERP_LSE002722,CRM_CUS020404,ERP_VH009500,2025-01-20,2028-12-30,16607,Pretoria,Full Maintenance,2000,N,Y,Direct Debit,Active,2025-05-16 05:03
ERP_LSE002723,CRM_CUS100845,ERP_VH043982,2023-11-11,2027-10-21,12232,Rustenburg,Full Maintenance,3500,Y,Y,Direct Debit,Active,2025-03-24 12:30
ERP_LSE002724,CRM_CUS026684,ERP_VH052763,2024-11-05,2027-10-21,22814,Bloemfontein,Full Maintenance,2000,N,N,Direct Debit,Active,2025-01-23 01:55
ERP_LSE002725,CRM_CUS028861,ERP_VH026727,2022-10-21,2024-10-10,9912,Polokwane,Maintenance Only,3500,Y,N,Direct Debit,Completed,2023-11-08 04:45
ERP_LSE002726,CRM_CUS111708,ERP_VH039728,2023-08-13,2025-08-02,24636,Cape Town,Maintenance Only,4000,Y,Y,Credit Card,Active,2024-11-25 17:28
ERP_LSE002727,CRM_CUS010169,ERP_VH014686,2023-05-14,2026-04-28,10501,Port Elizabeth,Non-Maintained,3500,Y,Y,Credit Card,Active,2024-10-25 03:11
ERP_LSE002728,CRM_CUS052456,ERP_VH026603,2024-07-16,2025-07-11,20916,Durban,Full Maintenance,3500,Y,N,Bank Transfer,Active,2025-03-04 05:41
ERP_LSE002729,CRM_CUS023718,ERP_VH035245,2023-12-27,2024-12-21,23376,Nelspruit,Full Maintenance,2500,N,N,Credit Card,Completed,2024-05-15 04:35
ERP_LSE002730,CRM_CUS036853,ERP_VH046083,2023-08-04,2027-07-14,22539,Kimberley,Maintenance Only,3500,N,Y,Direct Debit,Completed,2024-06-30 02:33
ERP_LSE002731,CRM_CUS149011,ERP_VH038943,2023-10-15,2027-09-24,21131,Nelspruit,Full Maintenance,4000,Y,N,Direct Debit,Active,2025-05-20 16:34
ERP_LSE002732,CRM_CUS142071,ERP_VH017048,2023-06-30,2026-06-14,7619,Nelspruit,Full Maintenance,2500,Y,Y,Credit Card,Completed,2024-07-03 15:24
ERP_LSE002733,CRM_CUS144591,ERP_VH035083,2023-10-07,2024-10-01,22529,Polokwane,Full Maintenance,3000,Y,Y,Direct Debit,Active,2023-12-13 05:02
ERP_LSE002734,CRM_CUS094024,ERP_VH012085,2024-05-02,2027-04-17,22584,Durban,Full Maintenance,3500,Y,N,Direct Debit,Active,2024-10-23 04:47
ERP_LSE002735,CRM_CUS146342,ERP_VH021585,2024-08-06,2027-07-22,9938,Bloemfontein,Full Maintenance,3500,N,N,Direct Debit,Active,2025-04-28 19:07
ERP_LSE002736,CRM_CUS062516,ERP_VH012478,2023-03-28,2027-03-07,20937,Johannesburg,Full Maintenance,4000,N,N,Credit Card,Active,2024-02-10 04:07
ERP_LSE002737,CRM_CUS142938,ERP_VH004058,2023-03-23,2027-03-02,22999,Port Elizabeth,Maintenance Only,2000,N,Y,Direct Debit,Active,2023-06-28 19:54
ERP_LSE002738,CRM_CUS087587,ERP_VH055931,2022-08-20,2024-08-09,5158,Rustenburg,Full Maintenance,3000,N,Y,Direct Debit,Active,2023-04-28 05:45
ERP_LSE002739,CRM_CUS046793,ERP_VH005917,2022-09-23,2026-09-02,17653,Johannesburg,Non-Maintained,3000,Y,Y,Credit Card,Active,2024-06-28 06:59
ERP_LSE002740,CRM_CUS024113,ERP_VH047243,2024-10-04,2027-09-19,11811,Kimberley,Non-Maintained,3000,Y,Y,Credit Card,Active,2025-02-02 10:08
ERP_LSE002741,CRM_CUS054347,ERP_VH044739,2023-02-21,2025-02-10,24026,Polokwane,Full Maintenance,4000,N,N,Credit Card,Completed,2024-09-04 04:54
ERP_LSE002742,CRM_CUS073844,ERP_VH018617,2025-01-26,2027-01-16,22170,Kimberley,Full Maintenance,3000,Y,Y,Direct Debit,Active,2025-02-15 09:30
ERP_LSE002743,CRM_CUS027292,ERP_VH049302,2024-08-24,2028-08-03,14434,Polokwane,Non-Maintained,3500,Y,N,Credit Card,Completed,2024-11-01 04:12
ERP_LSE002744,CRM_CUS128511,ERP_VH035059,2022-10-29,2025-10-13,17222,Pretoria,Full Maintenance,3000,Y,N,Direct Debit,Active,2024-06-11 12:52
ERP_LSE002745,CRM_CUS019531,ERP_VH041644,2023-09-09,2024-09-03,16280,Port Elizabeth,Maintenance Only,4000,Y,N,Bank Transfer,Active,2025-02-22 12:15
ERP_LSE002746,CRM_CUS019558,ERP_VH058265,2025-01-28,2026-01-23,22144,Johannesburg,Non-Maintained,2000,N,Y,Direct Debit,Active,2025-05-29 13:12
ERP_LSE002747,CRM_CUS052693,ERP_VH003384,2024-04-22,2026-04-12,5860,Cape Town,Full Maintenance,2000,Y,Y,Direct Debit,Active,2024-11-22 15:14
ERP_LSE002748,CRM_CUS001769,ERP_VH049445,2023-02-23,2025-02-12,23177,Johannesburg,Full Maintenance,2000,N,Y,Bank Transfer,Active,2023-09-03 10:37
